IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Value,FactValueTranslationID,Language,DateModified,Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),"Suicide rate (deaths per 100,000 individuals)","Depressive disorder rates (number suffering per 100,000)"
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,HND,Honduras,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Honduras,HND,2016.0,2.18835,3.252168,9271000.0,,,,,4.429901,2649.299907
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,HND,Honduras,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Honduras,HND,2016.0,0.18952,0.751426,0.202624,2.87193,0.699991,2.74957,1.767381,4.429901,2649.299907
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,HND,Honduras,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Honduras,HND,2016.0,2.18835,3.252168,9271000.0,,,,,4.429901,2649.299907
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,HUN,Hungary,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Hungary,HUN,2016.0,0.205388,0.703222,0.236107,3.45659,0.708897,2.758478,2.121472,14.697794,2597.894699
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,HUN,Hungary,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Hungary,HUN,2016.0,2.228415,3.193492,9753000.0,,,,,14.697794,2597.894699
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,HUN,Hungary,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Hungary,HUN,2016.0,0.205388,0.703222,0.236107,3.45659,0.708897,2.758478,2.121472,14.697794,2597.894699
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,HUN,Hungary,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Hungary,HUN,2016.0,2.228415,3.193492,9753000.0,,,,,14.697794,2597.894699
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,HUN,Hungary,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Hungary,HUN,2016.0,0.205388,0.703222,0.236107,3.45659,0.708897,2.758478,2.121472,14.697794,2597.894699
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,HUN,Hungary,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Hungary,HUN,2016.0,2.228415,3.193492,9753000.0,,,,,14.697794,2597.894699
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISL,Iceland,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Iceland,ISL,2016.0,0.257376,0.970194,0.557838,5.29282,0.713351,3.360144,1.240083,9.838218,3103.970165
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISL,Iceland,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Iceland,ISL,2016.0,2.414176,4.296607,332000.0,,,,,9.838218,3103.970165
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISL,Iceland,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Iceland,ISL,2016.0,0.257376,0.970194,0.557838,5.29282,0.713351,3.360144,1.240083,9.838218,3103.970165
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISL,Iceland,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Iceland,ISL,2016.0,2.414176,4.296607,332000.0,,,,,9.838218,3103.970165
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISL,Iceland,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Iceland,ISL,2016.0,0.257376,0.970194,0.557838,5.29282,0.713351,3.360144,1.240083,9.838218,3103.970165
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISL,Iceland,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Iceland,ISL,2016.0,2.414176,4.296607,332000.0,,,,,9.838218,3103.970165
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Indonesia,IDN,2016.0,0.22926,0.540234,0.145616,3.278178,0.585003,2.633091,0.650252,3.150603,2558.162337
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Indonesia,IDN,2016.0,2.123581,3.125597,261556000.0,,,,,3.150603,2558.162337
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Indonesia,IDN,2016.0,0.22926,0.540234,0.145616,3.278178,0.585003,2.633091,0.650252,3.150603,2558.162337
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Indonesia,IDN,2016.0,2.123581,3.125597,261556000.0,,,,,3.150603,2558.162337
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Indonesia,IDN,2016.0,0.22926,0.540234,0.145616,3.278178,0.585003,2.633091,0.650252,3.150603,2558.162337
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Indonesia,IDN,2016.0,2.123581,3.125597,261556000.0,,,,,3.150603,2558.162337
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,IRL,Ireland,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Ireland,IRL,2016.0,0.327779,0.80506,0.554509,5.836752,1.053908,4.269448,2.118275,8.352955,3902.297513
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,IRL,Ireland,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Ireland,IRL,2016.0,3.28888,5.193683,4696000.0,,,,,8.352955,3902.297513
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,IRL,Ireland,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Ireland,IRL,2016.0,0.327779,0.80506,0.554509,5.836752,1.053908,4.269448,2.118275,8.352955,3902.297513
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,IRL,Ireland,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Ireland,IRL,2016.0,3.28888,5.193683,4696000.0,,,,,8.352955,3902.297513
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,IRL,Ireland,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Ireland,IRL,2016.0,0.327779,0.80506,0.554509,5.836752,1.053908,4.269448,2.118275,8.352955,3902.297513
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,IRL,Ireland,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Ireland,IRL,2016.0,3.28888,5.193683,4696000.0,,,,,8.352955,3902.297513
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISR,Israel,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Israel,ISR,2016.0,0.260075,0.924225,0.457104,3.06786,0.710449,3.876893,0.500657,5.775924,3604.852319
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISR,Israel,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Israel,ISR,2016.0,2.900092,4.8035,8109000.0,,,,,5.775924,3604.852319
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISR,Israel,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Israel,ISR,2016.0,0.260075,0.924225,0.457104,3.06786,0.710449,3.876893,0.500657,5.775924,3604.852319
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISR,Israel,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Israel,ISR,2016.0,2.900092,4.8035,8109000.0,,,,,5.775924,3604.852319
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISR,Israel,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Israel,ISR,2016.0,0.260075,0.924225,0.457104,3.06786,0.710449,3.876893,0.500657,5.775924,3604.852319
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ISR,Israel,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Israel,ISR,2016.0,2.900092,4.8035,8109000.0,,,,,5.775924,3604.852319
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ITA,Italy,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Italy,ITA,2016.0,0.236385,0.946428,0.624953,5.628456,1.184988,3.459977,0.464585,4.850425,3195.074878
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ITA,Italy,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Italy,ITA,2016.0,2.487758,4.385561,60663000.0,,,,,4.850425,3195.074878
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ITA,Italy,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Italy,ITA,2016.0,0.236385,0.946428,0.624953,5.628456,1.184988,3.459977,0.464585,4.850425,3195.074878
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ITA,Italy,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Italy,ITA,2016.0,2.487758,4.385561,60663000.0,,,,,4.850425,3195.074878
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ITA,Italy,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Italy,ITA,2016.0,0.236385,0.946428,0.624953,5.628456,1.184988,3.459977,0.464585,4.850425,3195.074878
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ITA,Italy,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Italy,ITA,2016.0,2.487758,4.385561,60663000.0,,,,,4.850425,3195.074878
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,JAM,Jamaica,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Jamaica,JAM,2016.0,0.199275,0.927481,0.260215,4.576234,0.949323,2.582892,1.437436,3.639541,2478.477032
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,JAM,Jamaica,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Jamaica,JAM,2016.0,2.061911,3.07887,2906000.0,,,,,3.639541,2478.477032
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,JAM,Jamaica,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Jamaica,JAM,2016.0,0.199275,0.927481,0.260215,4.576234,0.949323,2.582892,1.437436,3.639541,2478.477032
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,JAM,Jamaica,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Jamaica,JAM,2016.0,2.061911,3.07887,2906000.0,,,,,3.639541,2478.477032
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,JAM,Jamaica,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Jamaica,JAM,2016.0,0.199275,0.927481,0.260215,4.576234,0.949323,2.582892,1.437436,3.639541,2478.477032
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,JAM,Jamaica,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Jamaica,JAM,2016.0,2.061911,3.07887,2906000.0,,,,,3.639541,2478.477032
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Japan,JPN,2016.0,0.298155,0.688317,0.456005,3.566992,0.911801,3.300907,0.579705,15.632275,2969.056493
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Japan,JPN,2016.0,2.592267,3.980201,127763000.0,,,,,15.632275,2969.056493
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Japan,JPN,2016.0,0.298155,0.688317,0.456005,3.566992,0.911801,3.300907,0.579705,15.632275,2969.056493
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Japan,JPN,2016.0,2.592267,3.980201,127763000.0,,,,,15.632275,2969.056493
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Japan,JPN,2016.0,0.298155,0.688317,0.456005,3.566992,0.911801,3.300907,0.579705,15.632275,2969.056493
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Japan,JPN,2016.0,2.592267,3.980201,127763000.0,,,,,15.632275,2969.056493
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Kazakhstan,KAZ,2016.0,0.199423,0.666898,0.225733,2.605924,0.617783,3.513734,3.451337,22.769497,3336.997573
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Kazakhstan,KAZ,2016.0,2.988249,3.901329,17831000.0,,,,,22.769497,3336.997573
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Kazakhstan,KAZ,2016.0,0.199423,0.666898,0.225733,2.605924,0.617783,3.513734,3.451337,22.769497,3336.997573
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Kazakhstan,KAZ,2016.0,2.988249,3.901329,17831000.0,,,,,22.769497,3336.997573
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Kazakhstan,KAZ,2016.0,0.199423,0.666898,0.225733,2.605924,0.617783,3.513734,3.451337,22.769497,3336.997573
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Kazakhstan,KAZ,2016.0,2.988249,3.901329,17831000.0,,,,,22.769497,3336.997573
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Kiribati,KIR,2016.0,0.208158,0.423995,0.092951,3.283057,0.719805,3.17669,1.051966,26.613803,3124.737798
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Kiribati,KIR,2016.0,2.782281,3.49287,113000.0,,,,,26.613803,3124.737798
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Kiribati,KIR,2016.0,0.208158,0.423995,0.092951,3.283057,0.719805,3.17669,1.051966,26.613803,3124.737798
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Kiribati,KIR,2016.0,2.782281,3.49287,113000.0,,,,,26.613803,3124.737798
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Kiribati,KIR,2016.0,0.208158,0.423995,0.092951,3.283057,0.719805,3.17669,1.051966,26.613803,3124.737798
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Kiribati,KIR,2016.0,2.782281,3.49287,113000.0,,,,,26.613803,3124.737798
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,LVA,Latvia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Latvia,LVA,2016.0,0.19927,0.696271,0.22384,2.944511,1.041067,3.49462,4.435188,16.940085,3261.007802
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,LVA,Latvia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Latvia,LVA,2016.0,2.888881,3.963272,1974000.0,,,,,16.940085,3261.007802
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,LVA,Latvia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Latvia,LVA,2016.0,0.19927,0.696271,0.22384,2.944511,1.041067,3.49462,4.435188,16.940085,3261.007802
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,LVA,Latvia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Latvia,LVA,2016.0,2.888881,3.963272,1974000.0,,,,,16.940085,3261.007802
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,LVA,Latvia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Latvia,LVA,2016.0,0.19927,0.696271,0.22384,2.944511,1.041067,3.49462,4.435188,16.940085,3261.007802
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,LVA,Latvia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Latvia,LVA,2016.0,2.888881,3.963272,1974000.0,,,,,16.940085,3261.007802
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Lebanon,LBN,2016.0,0.198207,0.995968,0.218613,6.074404,2.206916,3.703887,0.660091,4.791322,3509.955164
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Lebanon,LBN,2016.0,2.85826,4.495944,6714000.0,,,,,4.791322,3509.955164
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Lebanon,LBN,2016.0,0.198207,0.995968,0.218613,6.074404,2.206916,3.703887,0.660091,4.791322,3509.955164
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Lebanon,LBN,2016.0,2.85826,4.495944,6714000.0,,,,,4.791322,3509.955164
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Lebanon,LBN,2016.0,0.198207,0.995968,0.218613,6.074404,2.206916,3.703887,0.660091,4.791322,3509.955164
